X.ID_REF	IDENTIFIER	GSM1356340	GSM1356341	GSM1356342	GSM1356328	GSM1356329	GSM1356330	GSM1356331	GSM1356332	GSM1356333	GSM1356334	GSM1356335	GSM1356336	GSM1356337	GSM1356338	GSM1356339	GSM1356325	GSM1356326	GSM1356327
1768000_s_at	proX	12.9008	12.9638	12.8241	12.6205	12.6829	12.5739	11.7753	11.751	11.7172	12.5855	12.202	12.2188	12.8169	12.8954	13.0546	12.8241	12.8394	12.8214
1762158_s_at	proY	10.7165	10.5122	10.6557	10.5913	10.5593	10.5903	9.7866	9.90543	9.83513	10.0142	10.0534	9.99722	9.90066	9.91907	9.72073	9.41272	9.45314	9.39853
1762083_at	prpB	4.47822	4.8123	4.77837	4.6358	4.77203	4.7426	4.55147	4.58157	4.59213	4.24172	4.41751	4.81979	4.6358	5.06046	4.83038	4.19443	4.66392	4.81074
1763087_s_at	prpC	7.02913	7.11583	7.21138	6.97445	7.00014	6.96225	7.7727	7.45192	7.65034	7.47778	7.24922	7.27048	7.58909	7.67413	7.70235	7.75312	7.35857	7.464
1764723_s_at	prpD	6.75166	6.47241	6.46509	6.52027	6.3928	6.38089	7.00272	6.93248	6.68979	6.6745	6.47075	6.44873	6.96455	6.80049	7.02108	6.91018	6.65136	6.85814
1760332_s_at	prpE	6.52266	6.53459	6.5425	6.39952	6.08347	6.15094	6.52438	6.46018	6.70217	6.42958	6.58564	6.49404	6.4949	6.96999	7.10861	7.09834	6.56244	6.76428
1765295_at	prpR	6.53923	6.7144	6.64531	6.57522	6.49889	6.67853	6.46668	6.53958	6.24887	6.90073	6.47849	6.78714	6.4807	6.67959	6.61489	7.0671	6.89948	7.10942
1762125_s_at	prrA	5.34965	5.55645	5.68103	5.49103	5.46631	5.51509	5.30081	5.15459	5.76222	5.35695	5.24268	5.4092	6.10174	6.24394	6.21567	4.98788	5.40354	5.77457
1762130_s_at	prsA	13.7607	13.7046	13.7543	13.7486	13.6979	13.7235	12.5419	12.9177	12.5981	13.5508	13.5852	13.5499	13.9897	13.9729	13.9151	13.2283	13.3472	13.2664
1763118_s_at	psd	12.1905	12.1288	12.144	12.2028	12.257	12.1998	11.4887	11.531	11.3131	12.2491	12.1947	12.1416	12.3611	12.3616	12.2615	11.7072	11.7726	11.6914
1769002_s_at	pshM	6.96113	7.11036	6.73879	6.91082	7.05893	7.04251	7.21797	7.0714	7.1373	6.74309	6.74549	6.76896	6.38413	6.42209	6.47962	7.38597	7.06103	7.35843
1761076_s_at	psiF	7.76605	7.91254	7.87543	7.88899	7.97609	7.95204	8.51984	9.60009	8.64198	8.08141	8.11785	7.97748	8.63196	8.72267	8.44738	8.56514	8.50946	8.4797
1769101_s_at	pspA	11.618	11.8517	11.7547	12.1678	12.1269	12.2509	14.4959	14.0588	14.3693	12.6327	13.0126	12.9555	11.7139	11.6488	11.6135	11.5385	11.6998	11.6737
1768435_s_at	pspB	10.3358	10.3101	10.3004	10.8924	10.8788	10.8924	14.1561	13.979	13.8903	11.5907	12.1453	12.1028	10.2087	10.1241	9.84922	10.7864	10.6806	10.4905
1762530_s_at	pspC	9.64038	9.46637	9.57813	10.0343	10.0441	10.062	13.6341	13.4438	13.5129	10.8271	11.363	11.3749	9.49616	9.57943	9.40991	10.0957	10.0601	9.83381
1765796_s_at	pspD	8.91	8.75552	8.83244	9.33922	9.28725	9.42865	13.2197	13.0751	12.932	10.2466	10.7645	10.7069	8.86709	8.95291	8.74139	9.12339	9.07612	8.99251
1760618_s_at	pspE	12.7877	13.2881	13.1092	13.0836	13.0624	13.0727	13.515	13.1298	13.4134	13.0911	12.9979	12.8829	13.4576	13.475	13.4927	13.4657	13.2488	13.3249
1765938_s_at	pspF	9.46842	9.44531	9.24971	9.04919	9.2404	9.22409	10.3112	10.3217	10.1089	9.98525	10.1059	10.0464	8.3417	8.40787	8.14661	10.146	10.2438	10.1458
1762024_s_at	pspG	7.11395	7.20051	7.46411	8.15994	8.10691	8.23238	11.0589	10.8177	10.7906	8.59123	9.23358	8.9951	7.38042	7.46829	7.26917	7.07875	6.93635	7.23358
1763932_at	psrD	13.7499	13.8067	13.9692	14.002	13.977	14	13.6032	13.5328	13.6746	13.7734	13.8885	13.7846	13.7543	13.8768	13.8799	13.654	13.532	13.5986
1762450_at	psrN	9.62966	10.6722	11.3816	11.5017	11.7228	12.1609	10.6594	10.465	10.9807	11.3051	11.6364	11.7314	8.41954	8.61121	8.33932	8.35058	9.26281	9.18454
1767453_at	psrO	6.10489	6.86973	6.81283	7.00352	7.08299	7.08183	6.82324	6.88971	6.37937	6.72851	6.86167	6.67542	5.85467	5.9545	6.09611	6.82081	6.19674	6.14452
1761334_s_at	pssA	12.3453	12.2253	12.3976	12.3099	12.3796	12.3012	10.7338	11.0696	10.9191	12.0335	11.8359	11.9096	11.3729	11.4363	11.2867	11.5006	11.5389	11.4614
1766098_s_at	pstA	9.95076	9.90582	9.74897	9.44664	9.68549	9.62009	10.689	11.8751	10.9494	10.5441	11.2492	10.989	10.0828	10.003	9.81079	9.86977	9.97735	9.71021
1763997_s_at	pstB	11.8515	12.0016	11.8997	11.6017	11.757	11.7279	12.6987	13.4185	12.9219	12.4254	13.0448	12.8367	12.1985	12.1546	12.0576	11.6622	11.8816	11.7095
1762819_s_at	pstC	10.1509	10.0661	10.1152	9.54609	9.87479	9.80884	11.0317	12.4849	11.5072	11.0874	11.8374	11.6279	9.8893	9.87326	9.47835	9.59299	9.6587	9.61461
1764804_s_at	pstS	10.971	11.1283	11.2074	10.7168	10.9189	10.9835	13.119	14.0855	13.5437	12.6664	13.2766	13.1249	11.1321	11.2041	10.9344	10.041	10.4784	10.3456
1762368_s_at	psuI	5.09019	5.23445	5.29761	5.31123	4.85668	5.04482	5.10688	4.90376	5.22143	4.83896	5.24936	4.79486	5.20591	5.5217	5.86724	5.08808	5.03319	5.22944
1767840_at	psuT	7.46375	7.43498	7.43658	7.23658	7.408	7.53572	7.64114	7.57724	7.5198	7.55153	7.63041	7.71422	6.4141	6.34351	5.72994	7.52504	7.61963	7.46853
1766550_s_at	pta	12.8851	12.736	12.6056	12.5236	12.5608	12.501	11.6316	12.0375	11.7113	12.3281	12.2421	12.271	13.489	13.4434	13.1959	12.8613	12.8937	12.8661
1765736_s_at	pth	12.139	11.7589	12.1699	11.9669	11.9762	12.0482	12.1028	12.0317	11.9773	11.8677	11.9871	11.9988	11.7995	11.8382	11.5772	10.4873	10.625	10.721
1764696_s_at	ptr	10.0917	10.0546	10.0033	10.2291	10.2741	10.2404	8.56488	9.05119	8.79358	9.84046	9.58613	9.4574	9.55742	9.55816	9.47126	10.0434	9.99793	9.86229
1769005_s_at	ptrB	9.23451	8.89526	8.69005	8.63227	8.86594	8.71233	7.97694	8.07205	7.93242	8.83053	8.61517	8.66617	8.84357	8.84448	8.42153	9.41474	9.35824	9.2877
1759474_at	ptsA	4.43055	4.63966	4.60308	4.75013	4.57725	4.51128	4.2473	4.51901	4.56871	4.57195	4.31762	4.45466	5.29533	5.31396	5.50996	4.45466	4.47394	4.60574
1762917_s_at	ptsG	12.1406	12.4194	12.1169	12.3307	12.734	12.5518	11.0727	10.9966	10.7737	10.9905	11.1648	11.051	12.8186	12.8259	12.6708	12.632	12.578	12.4246
1766177_s_at	ptsH	13.8255	13.9	13.8233	13.7508	13.808	13.7529	13.6021	13.574	13.6259	13.7113	13.6982	13.6877	13.8941	13.8913	13.8856	13.9771	13.9159	13.9162
1768565_s_at	ptsI	13.1483	13.0583	13.0496	13.0041	13.0949	13.0362	12.9156	12.9966	13.0174	13.1163	13.1592	13.1393	13.0734	13.1093	13.0035	13.4976	13.3922	13.3302
1760908_s_at	ptsN	12.2181	11.9922	12.1583	12.0727	12.1253	12.126	11.8109	11.8036	11.7517	12.1114	12.054	12.0847	12.0807	12.0513	12.0705	12.2655	12.1669	12.1685
1768062_s_at	ptsO	9.52789	9.58424	10.0625	9.95169	10.0064	10.1512	8.48133	9.0978	8.65407	9.55511	9.41459	9.56321	9.38124	9.27073	9.3625	9.49715	9.52773	9.44219
1765225_s_at	ptsP	11.7547	11.6706	11.7022	11.6099	11.6556	11.5893	10.1986	10.6348	10.5089	11.6803	11.5928	11.5796	11.6152	11.5109	11.4464	11.8679	11.7332	11.8339
1768130_s_at	ptxA	7.9427	7.71455	7.70152	7.52921	7.62009	7.54504	7.99796	8.28513	7.88494	7.78992	7.61453	7.71211	8.62636	8.71766	8.6056	7.96391	7.93067	7.94132
1759333_s_at	purA	13.0942	12.9383	12.9512	12.9955	13.06	13.0327	11.9593	12.2735	11.9431	12.8751	12.904	12.864	13.4724	13.492	13.3808	13.3065	13.2043	13.161
1767455_s_at	purB	12.6986	12.4276	12.4141	12.3683	12.2747	12.2819	10.3288	10.845	10.2449	11.8211	11.7101	11.6863	12.799	12.7757	12.6578	12.3617	12.5096	12.5099
1762205_s_at	purC	11.7796	11.7045	11.7682	11.5751	11.5323	11.5561	11.3194	11.3689	11.1748	11.4383	11.3692	11.2851	11.9139	11.8767	11.6282	11.6468	11.7363	11.7917
1760095_s_at	purD	6.46558	6.59955	6.81228	6.40835	6.00991	6.31186	5.66719	5.87199	6.18335	5.98918	6.03224	6.02727	6.94695	7.06709	7.35475	6.15625	6.28426	6.27729
1768393_s_at	purE	11.1904	10.8821	11.3662	11.0169	10.9414	11.0104	9.76484	10.0096	9.60281	10.5767	10.6337	10.6248	10.0188	10.069	9.76114	9.45292	9.76778	9.8599
1762198_s_at	purF	11.6185	11.2133	11.2893	11.206	11.1264	11.1586	10.0195	10.2248	9.89848	10.6478	10.5193	10.5582	11.8316	11.8265	11.6111	11.1914	11.5079	11.5604
1764101_s_at	purH	11.7912	11.1992	11.2652	10.8884	10.8572	10.7592	10.695	10.6908	10.642	10.7566	10.8169	10.7951	11.959	11.8971	11.6808	11.28	11.4098	11.4152
1764190_s_at	purK	10.4952	10.4572	10.446	10.3507	10.2921	10.2717	8.62479	8.92403	8.33683	9.8058	9.72937	9.57473	9.55996	9.57186	9.42872	8.97282	9.4481	9.57186
1764318_at	purL	11.8751	11.5433	11.5202	11.3177	11.2495	11.2701	9.44237	9.73502	9.33604	10.8874	10.671	10.6318	11.7185	11.6307	11.267	11.8244	12.0491	12.0799
1764537_s_at	purM	11.5801	11.1094	11.261	10.9487	10.8523	10.82	9.95276	10.196	9.861	10.7255	10.749	10.7305	11.4601	11.5207	11.1056	10.1456	10.4625	10.5517
1768043_s_at	purN	11.6667	11.4697	11.5164	11.3064	11.2759	11.3291	10.9482	10.9338	10.9292	11.1939	11.3207	11.2271	11.6647	11.6223	11.3965	10.7831	10.9401	11.1203
1762341_s_at	purR	11.9858	11.9604	12.0603	11.9289	11.9687	11.9911	10.9601	10.8067	10.6923	11.2724	11.3273	11.1916	10.7333	10.7736	10.462	10.7969	11.0105	11.0914
1767278_s_at	purT	10.4814	10.1242	10.2202	9.85316	9.83643	9.7333	8.87491	9.28144	8.79703	9.49895	9.43246	9.44274	10.6367	10.4787	10.1255	9.98527	10.2803	10.212
1761362_s_at	purU	11.6633	11.6403	11.7165	11.5945	11.6656	11.6054	10.7724	11.0578	10.7434	11.9333	11.9586	11.9845	10.7898	10.8068	10.4359	10.7957	10.8234	10.8257
1762199_at	putA	7.83996	7.60713	7.54903	7.41885	7.28312	7.69068	7.03969	7.54196	7.36645	7.23052	7.15584	6.99099	7.52394	7.60306	7.28304	7.98178	8.15792	8.22162
1763553_s_at	putP	11.0797	11.0686	11.0471	10.7471	10.7043	10.8555	11.2742	11.5236	11.3796	10.8448	10.6408	10.6189	8.87049	9.09597	9.1302	10.8872	11.4608	11.4023
1764658_at	puuB	6.93063	6.88495	6.82199	6.78276	6.71493	6.7639	8.90346	9.43118	9.48288	7.61996	7.96476	7.83034	7.85703	7.92578	8.30715	7.11017	6.96807	7.12439
1761141_s_at	puuD	8.04328	8.10428	8.14104	8.10086	8.1644	8.18356	11.8192	11.9574	12.0689	10.0766	10.7052	10.5902	8.05694	7.94608	7.71348	7.33718	7.53096	7.47494
1766158_at	puuE	7.0148	7.02118	7.20192	7.04839	6.96501	7.04817	8.17311	8.54272	8.4423	7.48887	7.68938	7.58588	8.06485	8.13991	8.48711	7.3994	7.0505	7.08439
1768578_at	puuP	7.41536	7.43954	7.55059	7.57892	7.45379	7.52013	7.62911	8.00863	7.8612	7.67142	7.66948	7.90296	7.07735	6.85668	7.32308	7.31428	7.05127	7.26816
1768015_s_at	pykA	12.2888	12.3663	12.2625	12.2362	12.2845	12.2914	11.6456	11.9826	11.7619	12.5499	12.5179	12.514	12.3415	12.3745	12.3363	12.736	12.468	12.4694
1766913_s_at	pykF	12.5482	12.3398	12.3728	12.4556	12.4136	12.3947	11.3163	12.0901	11.5826	12.6986	12.7299	12.741	12.2777	12.272	12.2633	12.7854	12.5774	12.5389
1764586_s_at	pyrB	12.0124	12.1636	11.9753	10.7767	10.7772	10.8076	9.29672	10.4036	9.60499	10.0072	9.72328	9.7987	11.813	11.7426	11.7018	12.2513	12.4691	12.2598
1767560_s_at	pyrC	11.9653	11.8086	11.9067	11.3952	11.3386	11.2578	10.0031	10.7581	10.1574	11.2752	11.124	11.1548	11.353	11.3639	11.202	11.0597	11.4111	11.2937
1759907_s_at	pyrD	10.8301	10.5848	10.8859	10.2516	10.2798	10.2924	7.47141	8.0885	7.52595	9.32459	9.33384	9.21297	9.65903	9.76149	9.02948	8.51082	9.16998	9.11909
1767631_s_at	pyrE	8.49246	8.75931	8.68597	8.51589	8.608	8.64438	8.12335	8.39748	8.29723	8.05361	8.13465	8.10374	8.69296	8.85866	8.42591	8.32491	8.46113	8.24218
1759799_s_at	pyrF	11.2241	11.2889	11.4323	11.4364	11.4493	11.4568	10.3764	10.5839	10.1245	10.7955	10.8019	10.7767	10.2149	10.2268	9.93982	9.58711	9.97571	9.9354
1765659_s_at	pyrG	13.4313	13.2047	13.1703	13.1426	13.1159	13.0361	12.0081	12.3581	11.9704	12.903	12.8493	12.8071	13.5053	13.4755	13.3668	12.9428	13.1098	13.2108
1762994_s_at	pyrH	13.2255	13.117	13.1148	12.8273	12.8517	12.8261	12.2824	12.4171	12.112	12.237	12.1847	12.2285	13.0264	13.0198	12.8007	12.9097	12.8888	12.8756
1767983_s_at	pyrI	11.9758	12.0883	11.8055	10.8054	10.6545	10.6594	9.44503	10.3567	9.60677	10.0597	9.72075	9.78949	11.7551	11.7485	11.7425	12.2805	12.4619	12.264
1767836_s_at	pyrL	10.9972	11.0782	12.1108	11.5296	11.7333	11.8006	10.6221	10.1081	10.0965	9.70165	9.90598	9.95152	12.0245	12.0467	12.1417	10.8269	11.2577	11.2326
1763487_at	qor	5.35002	5.29464	5.38123	5.22745	5.22043	5.38673	5.19147	4.91543	5.21498	5.26609	5.06464	5.07567	5.75335	5.7238	6.25554	4.66992	5.22745	5.22745
1768690_s_at	queA	11.7898	11.3499	11.644	11.6448	11.6557	11.7152	10.7594	10.6194	10.7078	10.9735	10.9115	10.9598	10.8134	10.9144	10.7854	10.1188	10.2021	10.3555
1764458_s_at	queF	11.2044	10.9809	11.0191	10.986	11.0678	10.9489	10.8056	10.9177	10.7536	11.0687	11.052	11.0695	11.3981	11.3436	11.235	10.6418	10.7866	10.8494
1759205_at	quuQ	6.56634	7.05747	6.75159	6.67714	6.82577	6.95952	7.21141	7.00766	7.2423	7.12398	7.05582	7.23154	6.23935	6.10465	6.41156	6.69878	6.97959	6.90013
1760806_s_at	racC	5.07016	5.45101	4.97094	4.6824	4.41622	4.11969	5.74062	5.50435	6.11646	5.41473	5.3323	5.29226	5.01652	5.11308	4.89955	5.71736	5.09056	5.27261
1763186_at	racR	10.8563	11.1445	10.9812	11.2	11.1973	11.5261	11.3854	11.3922	11.5447	11.2584	11.314	11.4909	11.0436	11.0055	11.1845	11.2322	11.2143	11.3239
1767724_s_at	radC	9.03131	9.26894	9.22522	8.89028	9.11517	9.07175	9.16284	9.11097	8.97477	8.85175	8.81522	8.87243	9.8408	9.80295	9.35549	8.95008	9.0082	9.0078
1762264_at	rarD	5.19035	5.68774	5.50955	5.12646	5.29435	5.50974	5.35632	5.25199	5.68507	5.37572	5.56126	5.40345	5.47954	5.79027	5.90012	4.97905	5.10345	5.30731
1761972_at	rayT	8.90474	9.12168	8.70311	8.62796	8.83199	8.66865	9.42765	9.32103	9.57461	9.37422	9.36964	9.37667	8.44729	8.56505	8.21815	10.1256	9.97324	10.1018
1761845_s_at	rbfA	12.82	12.5681	12.5276	12.4671	12.4659	12.4282	12.1167	12.037	11.9059	12.1356	12.1568	12.0565	12.5922	12.6181	12.4849	12.9418	12.8852	12.8489
1767527_s_at	rbn	10.7555	10.7984	10.6227	10.6184	10.7367	10.756	10.5527	10.4283	10.7572	10.7714	10.6673	10.6755	11.5103	11.3986	11.1647	11.5402	11.203	11.3637
1760971_s_at	rbsA	11.2422	11.2476	11.2885	11.0103	11.1155	11.1684	10.0056	10.236	9.81616	10.5597	10.2981	10.443	11.7999	11.7668	11.473	11.2842	11.2066	11.1962
1768775_s_at	rbsB	13.4753	13.4493	13.3864	13.1985	13.2428	13.1969	12.2914	12.5553	12.4243	13.0949	12.8547	12.9163	13.8736	13.8072	13.8749	13.5597	13.5395	13.5089
1763403_s_at	rbsC	10.8089	10.7032	10.8587	10.6795	10.7343	10.7148	9.10535	9.57988	9.37906	10.1521	9.88949	9.93193	11.0714	11.0038	10.9617	10.7317	10.6724	10.71
1763733_s_at	rbsD	13.3681	13.7501	13.7066	13.5593	13.6341	13.6891	13.7569	13.6092	13.8485	13.5481	13.4803	13.5481	13.6847	13.7908	13.8839	13.4082	13.5085	13.6144
1763275_s_at	rbsK	12.0478	12.0018	11.9811	11.821	11.8365	11.8229	11.2323	11.3857	11.2173	11.6055	11.4554	11.5647	12.6081	12.5056	12.4474	12.1022	12.0354	12.0058
1767720_s_at	rbsR	9.89733	9.83136	9.80292	9.68775	9.7886	9.74119	9.01754	9.05608	8.93357	9.86547	9.69156	9.83851	10.9811	10.9353	10.8059	10.3939	10.3493	10.3938
1766892_s_at	rcsA	9.62641	9.70521	9.84511	10.7076	10.7938	10.9112	7.78391	7.91437	7.67916	8.13618	7.81603	7.7056	7.88778	7.93433	7.43654	9.40844	9.35682	9.32684
1767513_s_at	rcsB	12.5582	12.688	12.6469	12.6785	12.666	12.6215	12.4663	12.4935	12.4342	12.7389	12.6981	12.6994	12.2008	12.2523	12.1571	12.4781	12.4253	12.3938
1768567_s_at	rcsC	9.54977	9.73656	9.64179	9.82999	9.93143	9.93192	8.73229	8.79359	8.69572	9.8103	9.73682	9.78405	8.60312	8.56047	8.41748	9.2277	9.68442	9.575
1762300_s_at	rcsF	12.7148	12.5987	12.5241	12.499	12.4925	12.4421	12.9951	13.2182	13.1327	12.7751	12.8997	12.9146	12.5374	12.4929	12.4713	12.092	12.1587	12.1587
1760161_s_at	rdgC	11.9358	12.0061	11.986	11.9154	11.8577	11.8975	11.7872	11.8022	11.6462	11.6181	11.6999	11.6398	12.2145	12.2476	12.1586	11.1619	11.4396	11.3504
1760855_x_at	rdlA	10.4473	10.5762	10.4605	10.6417	10.7865	10.8332	10.4977	10.4407	10.443	10.5532	10.6945	10.5823	10.3252	10.4473	10.3485	10.4978	10.6989	10.4928
1767055_x_at	rdlB	7.90417	8.67165	8.40421	8.2993	8.57101	8.68107	8.76553	8.32719	9.05833	8.21307	8.25815	8.25339	7.72425	8.16263	7.95473	8.96364	8.60802	8.67392
1768021_x_at	rdlC	8.09738	8.5777	8.38078	8.27242	8.53171	8.81369	8.80429	8.45455	8.91471	8.15915	8.47522	8.31621	7.76459	7.75364	7.70259	8.85402	8.66479	8.67914
1763701_x_at	rdlD	7.11676	7.50294	6.93427	7.12339	7.32803	7.56212	7.46182	7.58947	7.47674	7.21947	7.30135	7.47352	7.32462	7.31102	7.57007	7.3298	7.70733	7.79583
1767559_s_at	recA	12.9549	12.9264	12.8582	12.7278	12.7557	12.705	13.7031	13.6214	13.5951	13.1795	13.3342	13.2784	14.9346	14.9059	14.8787	13.1718	13.1698	13.0831
1761597_at	recB	10.2264	9.91551	9.93907	9.93675	10.0439	10.0101	7.98232	8.37842	8.01743	9.29356	8.98157	8.90725	10.2882	10.2671	10.2005	10.7333	10.5238	10.3912
1761619_s_at	recC	9.40126	9.26738	9.18242	9.25434	9.29274	9.31235	8.20609	8.32134	7.90981	9.09537	8.63746	8.68781	9.37897	9.31618	9.13778	9.72792	9.43659	9.48686
1764048_s_at	recD	4.81716	4.81754	4.26368	4.60592	4.49425	4.49425	4.69569	4.5396	4.03538	4.25871	4.49425	4.26144	4.87357	4.7108	5.23445	4.27092	4.56439	4.52066
1762618_at	recE	5.84721	5.98515	6.28102	5.87362	5.90185	5.59135	5.7453	5.83532	5.91679	5.61192	5.63704	5.82164	6.58591	6.36877	6.43765	5.63368	5.84721	6.03084
1764113_s_at	recF	10.681	10.2857	10.5921	10.4392	10.5091	10.4327	10.3367	10.0904	10.6054	10.0182	10.0188	10.1193	10.4786	10.6459	10.3619	9.49629	9.44298	9.46016
1760056_at	recG	6.38714	6.38018	6.31629	6.40835	6.42271	6.44346	5.84166	6.04989	6.17726	6.13971	6.31319	6.04901	6.40222	6.53874	6.46971	6.33216	6.19336	6.31765
1760579_s_at	recJ	11.1686	11.0163	10.9118	11.0601	11.0643	11.017	10.4431	10.3262	10.0123	10.628	10.6042	10.598	11.0276	10.9675	10.943	10.064	10.6762	10.6846
1761763_s_at	recN	10.724	10.384	10.2056	9.6211	9.68108	9.65214	11.4451	11.3733	11.4451	10.6895	10.7374	10.815	14.4501	14.4243	14.369	10.7034	10.9055	10.8149
1760674_s_at	recO	10.5403	10.277	10.3867	10.345	10.4895	10.4192	9.06352	9.37164	8.95763	9.87415	9.81708	9.8434	9.7884	9.78775	9.37023	10.2029	10.2168	10.1922
1762489_at	recQ	4.20287	4.25513	4.71494	4.35848	4.00808	4.60173	3.20326	3.31117	3.62741	4.01256	4.20096	4.05065	4.06643	4.44502	3.95484	3.61406	3.48255	3.60753
1761684_s_at	recR	12.8253	12.8543	12.8364	12.8459	12.8651	12.8482	11.7845	11.7392	11.6399	12.4617	12.4043	12.3293	12.7232	12.6947	12.6837	12.1213	12.2791	12.3218
1769087_s_at	recT	7.5981	7.49372	7.26793	7.0708	7.32054	7.3788	7.9496	7.93356	7.98846	7.80588	8.05199	8.14822	7.32345	7.42754	7.08741	7.80133	7.66561	7.36925
1768884_s_at	recX	8.74956	8.44325	8.62669	8.59872	8.66596	8.59607	9.54798	9.46447	9.56752	8.74556	8.91949	8.80713	12.4898	12.5229	12.3756	8.46496	8.03813	8.23241
1759590_s_at	relA	3.48055	3.64901	3.68779	3.64437	3.64166	3.4572	3.37732	3.55109	3.54363	3.39915	3.41603	3.41475	4.06849	3.87102	3.7788	3.43269	3.62894	3.54363
1760110_at	relB	11.1033	11.3665	11.2831	11.047	11.0795	11.132	12.4115	12.1961	12.2488	11.6206	11.8675	11.7483	11.2676	11.3067	11.0884	11.2395	11.1213	10.9905
1761089_at	relE	11.0676	11.2421	11.3366	11.1846	11.2346	11.2229	12.456	12.1405	12.3386	11.666	11.9048	11.7443	11.3662	11.3632	11.1934	11.2523	11.2781	11.1656
1761308_at	rem	6.52342	7.13921	6.9847	7.11966	7.30643	7.35571	7.65457	7.17206	7.49191	6.99558	7.13047	7.12066	5.14074	5.14061	5.33522	7.13122	6.80115	6.77674
1766729_s_at	renD	5.58659	5.74108	7.01188	6.05022	6.58622	6.97726	7.04531	6.58272	7.2596	6.98016	7.03633	7.03937	5.1798	5.20025	4.74905	5.02675	5.17335	5.35898
1767161_s_at	renP	5.49353	5.80686	5.65308	5.65039	5.58897	5.60958	5.55611	5.4827	5.76865	5.51891	5.56816	5.36393	6.21909	5.93345	6.29762	5.29596	5.63211	5.57773
1759960_s_at	rep	10.1193	9.92536	10.1773	10.0406	10.0615	10.1366	9.32521	9.33041	9.51307	9.448	9.41981	9.47386	10.7566	10.8946	10.6081	8.77237	9.10031	9.0547
1762775_at	rfaC	3.45106	3.37744	3.48575	3.36167	3.69667	3.54243	3.64325	3.32669	3.47527	3.20889	3.47615	3.10188	4.07536	3.83492	4.05922	3.44804	3.65118	3.32862
1761096_s_at	rfaD	13.1966	12.9997	12.9573	12.8696	12.9299	12.8597	13.2315	13.3149	13.2208	12.9424	12.9517	12.9783	13.7582	13.7662	13.8081	13.1382	13.1501	13.1145
1759387_s_at	rfaF	12.4559	11.9981	12.0903	12.025	12.0831	11.9985	11.2891	11.4168	11.3338	11.7228	11.62	11.6803	12.7909	12.8496	12.722	12.1318	12.0782	12.1242
1760408_s_at	rfaG	4.50365	4.74676	4.4553	4.57538	4.33547	4.44369	4.00966	4.4603	4.23155	4.39782	4.55863	4.16154	4.90386	4.53844	5.31172	4.24686	4.55863	4.56894
1759656_s_at	rfaH	8.83391	8.58878	9.25769	9.12769	9.18785	9.32179	9.54525	9.32942	9.24183	8.63364	8.7961	8.88551	8.34523	8.15319	7.96332	7.65417	7.65698	7.58128
1762212_at	rfaI	4.81493	4.7468	5.01615	4.7663	4.78286	4.72765	4.57854	4.74196	4.33267	4.67116	4.37408	4.52166	4.96598	5.12463	5.00674	4.2163	4.48684	4.83784
1767220_at	rfaJ	3.60201	4.04063	3.92191	4.11341	3.99142	3.92705	4.17689	4.09869	3.93368	3.95611	3.67083	3.91991	4.15386	4.37662	4.38862	3.91575	3.76251	3.88913
1764010_s_at	rfaP	5.05409	5.25717	5.20901	5.47109	5.20366	5.30454	5.0174	5.18466	5.54382	5.25717	5.70889	5.25717	5.67245	5.56527	6.01776	4.84075	5.03097	5.11496
1763879_s_at	rfaQ	4.6721	4.82639	4.68718	5.02496	4.48387	4.53335	4.39452	4.45979	4.14677	4.14612	4.1089	4.05497	5.14907	4.99643	5.15347	4.223	4.88121	4.53611
1761648_at	rfaY	3.51986	3.70225	3.87482	3.76075	3.773	3.46928	3.52177	3.75016	3.73311	3.8291	3.44759	3.65935	4.22857	4.06195	4.54599	3.37299	3.80965	3.58218
1765311_at	rfbA	13.0508	12.6776	12.5951	12.5027	12.4895	12.4544	12.4154	12.4151	12.2797	12.2794	12.1043	12.2191	12.4313	12.3922	12.2526	13.0033	12.9611	12.8831
1766412_at	rfbB	12.929	12.6243	12.6423	12.5673	12.5496	12.5861	12.5057	12.3837	12.3403	12.366	12.3377	12.3658	12.582	12.5608	12.4897	12.4148	12.4724	12.5344
1762875_at	rfbC	12.1048	11.6834	11.817	11.8043	11.7722	11.7234	11.5144	11.4522	11.4044	11.4476	11.3598	11.3825	11.5562	11.6141	11.4743	12.2322	12.1025	12.073
1766659_at	rfbD	12.8268	12.3668	12.351	12.2804	12.224	12.2473	12.2111	12.0696	12.0025	11.9457	11.8743	11.8946	12.5021	12.5006	12.4188	12.5917	12.7034	12.7468
1768139_s_at	rfe	11.8477	11.6035	11.7773	11.8292	11.8703	11.8345	11.2717	11.3742	11.2061	11.5715	11.6007	11.5578	11.2102	11.3064	10.8712	11.3301	11.3571	11.431
1761552_s_at	rffG	11.849	11.6418	11.6003	11.6497	11.8172	11.7154	9.89586	10.023	9.73438	10.9428	10.7596	10.741	11.4452	11.439	11.2671	11.772	11.8099	11.6999
1764595_s_at	rffH	11.1397	11.1548	11.1447	11.1002	11.1988	11.2361	9.19693	9.29143	9.01637	10.3441	10.2167	10.0691	10.7865	10.8835	10.5157	11.3035	11.2176	11.1931
1763945_at	rhaA	6.86853	6.90369	6.6346	6.53963	6.61247	6.56072	6.67268	6.69985	6.46349	6.57238	6.56305	6.65926	7.37101	7.25918	7.1945	7.40397	7.08838	7.02377
